vmID,Read_Iops,Write_Iops,Read_Latency,Write_Latency,Memory,CPU_Cores,Location,B&R_Location,Cloud_%,OnPrem_%,Reliability_%,Cost_$,Policy_Num
VM-58,114,104,15,66,9216,61,Rhode Island,Alaska,42,58,92,64463,6
VM-57,160,168,52,25,8192,55,Connecticut,Montana,75,25,97,64733,6
VM-53,161,128,74,11,8192,58,Tennessee,Alaska,84,16,100,67105,6
VM-60,118,149,9,1,8192,52,New Jersey,Virginia,39,61,90,62426,6
VM-51,125,136,16,37,7168,56,Washington,Arizona,12,88,93,62515,6
VM-56,126,120,4,14,9216,58,Colorado,Texas,57,43,100,67405,6
VM-55,112,143,32,62,8192,61,Alabama,Nevada,12,88,97,62065,6
VM-60,101,123,68,53,8192,54,New Jersey,Wyoming,56,44,90,60823,6
VM-51,122,151,13,14,8192,62,Missouri,Indiana,17,83,90,68651,6
VM-53,160,130,37,1,9216,56,Louisiana,Maine,79,21,100,60258,6
VM-53,123,168,23,71,8192,60,Utah,Illinois,20,80,99,66458,6
VM-56,115,129,50,3,9216,50,Michigan,Nevada,51,49,96,64215,6
VM-59,116,111,28,24,9216,55,West Virginia,Idaho,38,62,92,69274,6
VM-56,134,131,75,69,8192,51,Alaska,Arkansas,98,2,96,65400,6
VM-59,111,123,46,56,8192,60,Washington,Arizona,93,7,94,67472,6
VM-56,165,148,44,49,7168,62,Arkansas,Louisiana,81,19,95,66264,6
VM-54,113,167,27,38,9216,57,Delaware,Louisiana,50,50,94,68161,6
VM-53,113,101,30,69,7168,57,Vermont,South Dakota,18,82,94,67324,6
VM-55,110,139,59,42,8192,65,Florida,Kansas,24,76,96,68090,6
VM-57,102,104,36,40,7168,56,South Dakota,Colorado,8,92,99,66616,6
VM-55,125,109,9,68,8192,61,Nebraska,Minnesota,76,24,100,61783,6
VM-57,167,142,1,44,8192,62,South Carolina,Maryland,64,36,97,66381,6
VM-54,154,153,31,42,7168,51,Georgia,Nebraska,17,83,100,67865,6
VM-54,110,160,25,46,8192,57,Florida,Minnesota,66,34,99,63353,6
VM-54,123,173,35,21,7168,58,Alabama,Tennessee,43,57,98,69247,6
VM-55,164,144,75,10,7168,61,Tennessee,Georgia,62,38,95,69011,6
VM-60,125,122,63,5,7168,65,Florida,Massachusetts,99,1,96,69873,6
VM-51,115,106,74,33,7168,64,Rhode Island,South Carolina,91,9,98,69372,6
VM-55,104,117,26,39,8192,53,Tennessee,Colorado,87,13,99,65721,6
VM-58,149,112,42,57,9216,65,Virginia,Washington,90,10,90,63747,6
VM-53,149,155,62,22,7168,50,Wyoming,Utah,45,55,96,66276,6
VM-58,153,146,18,12,9216,51,Nebraska,Minnesota,29,71,100,61513,6
VM-57,164,101,69,46,7168,51,Connecticut,Texas,93,7,92,60705,6
VM-54,136,106,57,30,7168,55,Florida,Minnesota,60,40,99,63864,6
VM-53,116,110,57,21,7168,60,Massachusetts,Wisconsin,87,13,90,61137,6
VM-52,162,122,29,18,7168,54,Minnesota,Florida,76,24,90,66339,6
VM-51,153,162,60,17,9216,51,Pennsylvania,Delaware,51,49,91,64523,6
VM-59,115,157,27,37,8192,51,New Jersey,Mississippi,39,61,93,64687,6
VM-58,103,138,16,10,9216,61,Washington,Maine,68,32,99,66807,6
VM-52,169,152,12,19,7168,65,Oregon,West Virginia,35,65,94,63047,6
VM-56,111,152,43,19,8192,59,California,Minnesota,28,72,99,68660,6
VM-55,143,156,73,5,9216,54,South Carolina,Nevada,16,84,91,65601,6
VM-57,145,120,63,68,8192,57,Kentucky,Maryland,39,61,99,60220,6
VM-58,160,111,34,20,9216,62,Vermont,New Jersey,24,76,95,61067,6
VM-52,126,109,3,46,9216,61,South Carolina,Minnesota,81,19,93,64504,6
VM-58,103,165,25,65,8192,61,Illinois,Mississippi,92,8,92,68645,6
VM-52,120,172,56,54,8192,52,Illinois,North Dakota,12,88,99,68277,6
VM-56,157,156,51,42,9216,59,Maine,Alaska,55,45,95,67387,6
VM-53,112,116,46,50,9216,57,Delaware,Colorado,32,68,93,67941,6
VM-56,143,155,26,10,9216,63,Florida,South Carolina,45,55,95,66932,6
VM-60,146,173,30,48,8192,55,Wisconsin,South Dakota,49,51,92,65734,6
VM-56,108,143,49,14,8192,57,Tennessee,Michigan,55,45,95,62512,6
VM-52,162,100,22,55,9216,65,Indiana,Alabama,72,28,90,69336,6
VM-51,139,159,61,25,7168,55,Oregon,Montana,28,72,100,66659,6
VM-54,148,140,53,32,9216,52,Georgia,Massachusetts,69,31,91,68317,6
VM-56,167,172,17,63,7168,59,Nebraska,Washington,67,33,98,69793,6
VM-56,116,136,52,45,7168,58,Nevada,Oregon,82,18,97,60827,6
VM-52,134,133,14,38,8192,56,California,Tennessee,80,20,97,66644,6
VM-59,144,151,5,63,9216,53,Georgia,Minnesota,72,28,97,65378,6
VM-59,122,113,21,49,7168,52,Alabama,Wisconsin,34,66,100,66759,6
VM-57,172,133,65,22,8192,60,Mississippi,New York,43,57,93,67569,6
VM-51,165,150,16,26,7168,60,South Carolina,Maine,46,54,98,68868,6
VM-53,113,154,60,47,9216,52,Arkansas,California,62,38,94,62912,6
VM-59,127,108,74,36,8192,60,North Carolina,Indiana,2,98,99,68658,6
VM-51,160,138,8,10,8192,64,Kansas,Mississippi,30,70,94,69231,6
VM-53,156,128,2,55,7168,65,Kansas,Oklahoma,7,93,99,68583,6
VM-52,158,121,20,59,9216,60,Illinois,Hawaii,87,13,93,68064,6
VM-57,145,105,52,45,9216,60,Illinois,New Mexico,52,48,99,61500,6
VM-53,173,136,59,47,9216,50,Wisconsin,New Hampshire,5,95,94,67217,6
VM-55,107,121,20,12,8192,51,New Hampshire,Utah,52,48,98,65766,6
VM-56,167,121,49,46,9216,65,Washington,Vermont,92,8,93,67201,6
VM-56,172,103,61,61,7168,57,Mississippi,Iowa,60,40,96,67197,6
VM-60,143,104,20,8,8192,55,Michigan,Maine,94,6,92,63818,6
VM-52,133,119,33,64,7168,58,South Dakota,Colorado,77,23,97,69095,6
VM-55,132,100,68,42,7168,56,South Dakota,South Dakota,71,29,98,67058,6
VM-60,151,162,14,24,7168,64,Idaho,Ohio,45,55,97,66883,6
VM-59,100,132,19,15,8192,57,Maryland,Utah,64,36,96,63723,6
VM-53,155,114,1,34,9216,56,Illinois,Maine,28,72,93,62904,6
VM-60,130,141,8,17,8192,53,Tennessee,Delaware,64,36,98,67958,6
VM-57,132,114,19,47,9216,62,Idaho,Washington,2,98,95,69853,6
VM-53,137,167,22,45,8192,63,Vermont,Ohio,41,59,99,66663,6
VM-59,111,143,7,54,8192,60,Nevada,Louisiana,8,92,93,64174,6
VM-58,135,125,11,33,8192,55,Connecticut,Indiana,9,91,94,67727,6
VM-51,107,149,19,48,8192,54,Oregon,Oregon,58,42,91,69040,6
VM-53,142,144,61,15,7168,52,Maryland,Georgia,60,40,100,67403,6
VM-53,123,124,15,31,8192,53,Georgia,Pennsylvania,79,21,99,68486,6
VM-54,151,167,34,68,7168,56,Missouri,Wyoming,68,32,92,63496,6
VM-56,110,144,32,39,9216,58,North Dakota,Iowa,25,75,95,69722,6
VM-57,129,123,20,73,8192,64,Georgia,Texas,74,26,91,62709,6
VM-55,132,129,40,5,7168,51,Iowa,South Carolina,65,35,100,66440,6
VM-60,121,130,68,59,7168,58,Rhode Island,Massachusetts,74,26,97,62256,6
VM-58,112,175,49,56,9216,55,Kentucky,Oklahoma,73,27,92,66195,6
VM-54,154,149,70,48,7168,55,Oregon,Illinois,55,45,91,60154,6
VM-56,101,159,64,28,8192,63,Utah,Alaska,29,71,99,63017,6
VM-59,159,136,53,52,9216,59,Arizona,Virginia,75,25,94,61092,6
VM-51,133,117,47,6,9216,64,Washington,Montana,38,62,97,64585,6
VM-51,109,142,51,65,8192,56,New York,Missouri,30,70,91,61624,6
VM-56,149,121,53,25,9216,54,Massachusetts,Arkansas,43,57,100,68169,6
VM-57,118,166,8,13,8192,50,Tennessee,Minnesota,46,54,91,65345,6
VM-52,137,153,49,46,9216,62,California,Connecticut,53,47,100,65873,6
VM-51,154,109,68,33,9216,54,Hawaii,Mississippi,17,83,90,63687,6
VM-54,113,107,36,52,9216,52,Colorado,Alaska,67,33,96,64700,6
VM-54,145,108,64,21,8192,55,Wyoming,Missouri,91,9,92,61148,6
VM-54,106,137,64,66,8192,54,Texas,South Dakota,95,5,96,67258,6
VM-53,127,159,42,40,8192,56,Arkansas,Wisconsin,71,29,98,68280,6
VM-59,138,170,60,54,8192,50,Alabama,Wisconsin,84,16,98,65002,6
VM-51,116,147,37,74,7168,59,North Dakota,Massachusetts,79,21,99,65326,6
VM-58,128,151,51,26,8192,59,Tennessee,Missouri,97,3,97,69816,6
VM-59,116,174,16,63,7168,53,North Dakota,Wisconsin,87,13,94,65228,6
VM-55,158,154,50,27,8192,64,Alaska,Utah,75,25,99,60770,6
VM-59,143,100,43,5,8192,62,Connecticut,New Jersey,87,13,92,64291,6
VM-60,116,109,6,55,8192,59,Delaware,Nebraska,86,14,91,64269,6
VM-59,134,151,32,70,7168,55,South Carolina,Washington,33,67,93,65108,6
VM-60,131,110,14,15,9216,54,Kentucky,Kentucky,6,94,93,63343,6
VM-51,166,155,74,51,7168,65,California,Indiana,12,88,100,68547,6
VM-52,106,142,71,51,9216,56,Maryland,Rhode Island,8,92,93,64509,6
VM-52,150,132,38,51,8192,54,Oregon,Hawaii,86,14,99,68067,6
VM-52,171,128,73,27,8192,50,Florida,South Carolina,64,36,94,62776,6
VM-54,126,165,3,39,8192,63,Tennessee,Hawaii,18,82,97,65965,6
VM-56,162,140,20,12,8192,65,South Dakota,Rhode Island,24,76,93,66865,6
VM-55,125,158,14,8,7168,62,Utah,Missouri,42,58,95,65075,6
VM-56,147,121,70,7,8192,63,Oregon,Georgia,98,2,97,67191,6
VM-55,124,133,17,7,8192,58,Ohio,New Hampshire,89,11,95,65334,6
VM-58,164,132,68,15,7168,51,Minnesota,Oklahoma,99,1,94,66550,6
VM-52,110,142,27,52,9216,56,Colorado,Idaho,81,19,99,67503,6
VM-60,140,158,18,43,7168,59,Michigan,Mississippi,53,47,96,64285,6
VM-60,128,165,40,42,7168,65,Delaware,Massachusetts,56,44,93,69982,6
VM-54,143,148,5,45,8192,59,Missouri,South Dakota,49,51,99,66999,6
VM-57,118,120,47,67,7168,61,New Hampshire,Maryland,80,20,99,69558,6
VM-54,171,102,6,14,7168,62,Pennsylvania,Colorado,63,37,95,63378,6
VM-54,153,140,37,51,9216,58,Kentucky,Missouri,50,50,92,69968,6
VM-55,145,106,63,8,8192,51,New Mexico,New Jersey,81,19,100,63687,6
VM-52,116,122,58,57,9216,65,Virginia,North Dakota,30,70,97,63509,6
VM-52,149,143,33,18,7168,54,Indiana,Michigan,85,15,96,63922,6
VM-51,174,144,29,7,9216,55,Arizona,Connecticut,19,81,94,65393,6
VM-55,175,105,69,48,7168,65,Texas,New Jersey,67,33,90,65419,6
VM-60,104,128,35,59,9216,59,Wyoming,Kansas,73,27,93,62506,6
VM-57,133,107,3,41,8192,50,Alaska,Louisiana,44,56,92,61162,6
VM-51,106,158,25,16,8192,53,South Dakota,Mississippi,80,20,100,62429,6
VM-57,108,154,16,43,9216,51,Kentucky,South Dakota,94,6,92,62126,6
VM-59,165,142,21,7,7168,53,Minnesota,Vermont,22,78,95,67438,6
VM-51,125,108,47,5,8192,61,Virginia,Washington,92,8,100,64236,6
VM-56,119,160,8,21,8192,56,Georgia,Arkansas,58,42,100,67909,6
VM-58,165,172,59,63,7168,58,Wisconsin,Arkansas,93,7,95,66707,6
VM-51,122,167,27,39,8192,63,Rhode Island,Georgia,18,82,95,68885,6
VM-59,162,147,74,12,7168,52,Michigan,Alaska,44,56,98,67134,6
VM-54,166,146,19,36,8192,60,Alaska,Oklahoma,52,48,99,60994,6
VM-57,158,143,36,11,7168,61,Utah,Missouri,32,68,94,63253,6
VM-59,117,106,18,40,7168,57,Tennessee,Rhode Island,37,63,100,60461,6
VM-59,114,130,31,20,7168,56,Texas,Oklahoma,68,32,97,68852,6
VM-54,169,141,46,23,9216,53,Pennsylvania,Ohio,32,68,93,62324,6
VM-54,123,121,33,38,7168,62,California,Wyoming,28,72,93,65530,6
VM-53,113,109,75,7,8192,63,Wisconsin,New Hampshire,26,74,90,60078,6
VM-53,173,165,5,68,9216,60,New Jersey,Illinois,33,67,98,61850,6
VM-59,103,108,23,65,8192,56,Mississippi,South Carolina,57,43,93,69044,6
VM-55,133,167,16,21,8192,54,Vermont,Maryland,39,61,97,66434,6
VM-57,169,135,40,19,8192,59,Delaware,California,65,35,91,67369,6
VM-53,100,157,7,44,8192,55,Maryland,Delaware,53,47,94,64437,6
VM-58,104,132,42,33,9216,50,New Mexico,Alaska,8,92,92,65639,6
VM-54,175,154,59,10,7168,64,California,Oklahoma,59,41,92,61102,6
VM-56,173,173,45,47,9216,53,Ohio,Massachusetts,97,3,97,65323,6
VM-56,163,108,72,3,9216,51,Mississippi,West Virginia,48,52,93,68243,6
VM-59,137,169,1,67,9216,57,California,Wisconsin,66,34,92,62583,6
VM-58,163,154,72,45,9216,62,Rhode Island,Ohio,92,8,90,68647,6
VM-58,102,141,17,17,8192,64,Indiana,Wyoming,30,70,93,65955,6
VM-54,143,125,59,71,8192,60,Rhode Island,Virginia,88,12,95,63203,6
VM-53,136,128,73,68,9216,50,Nebraska,Alaska,6,94,97,69982,6
VM-56,149,126,2,9,9216,52,Massachusetts,Ohio,32,68,98,61454,6
VM-60,139,153,12,75,8192,61,Iowa,Louisiana,39,61,97,69701,6
VM-51,154,145,35,30,7168,53,Idaho,Michigan,20,80,98,60368,6
VM-58,142,111,11,16,7168,56,Washington,Maine,45,55,90,61139,6
VM-59,140,118,23,69,8192,55,Oklahoma,Tennessee,23,77,93,67143,6
VM-53,166,139,30,58,8192,55,Michigan,Illinois,26,74,90,63334,6
VM-54,154,136,55,32,8192,53,Idaho,Arizona,57,43,90,69286,6
VM-56,139,173,67,34,9216,57,Idaho,Oklahoma,21,79,92,67188,6
VM-51,146,169,75,13,9216,53,Hawaii,Mississippi,19,81,94,66011,6
VM-55,120,117,72,36,7168,53,Idaho,Connecticut,77,23,98,60940,6
VM-60,164,121,26,72,8192,63,Idaho,California,73,27,97,64638,6
VM-60,118,125,45,17,8192,55,Montana,Missouri,25,75,92,65721,6
VM-59,161,105,63,2,8192,57,Nebraska,South Dakota,2,98,93,67872,6
VM-57,162,175,5,54,9216,51,Alaska,Arkansas,60,40,95,64389,6
VM-59,164,115,50,8,8192,62,North Carolina,Alabama,82,18,93,60645,6
VM-54,146,141,47,4,7168,65,Indiana,Maryland,82,18,100,67993,6
VM-55,121,142,35,33,9216,50,Connecticut,Colorado,10,90,92,65163,6
VM-57,167,105,71,60,8192,51,Kentucky,North Dakota,85,15,91,69202,6
VM-55,146,115,58,32,8192,62,Kentucky,New Mexico,66,34,100,60597,6
VM-51,118,162,45,60,7168,55,New Mexico,Delaware,50,50,100,62836,6
VM-52,127,123,3,40,9216,61,Oklahoma,Montana,67,33,92,68518,6
VM-56,168,144,3,51,9216,50,Arizona,Massachusetts,72,28,94,65929,6
VM-57,130,106,25,74,9216,60,South Dakota,Florida,74,26,92,62774,6
VM-58,108,150,24,8,8192,63,Washington,Kentucky,10,90,100,66627,6
VM-58,108,165,45,58,8192,57,Arizona,Florida,31,69,97,68128,6
VM-53,118,163,45,44,9216,63,New Jersey,California,1,99,97,64076,6
VM-55,136,144,68,56,8192,62,North Carolina,New Hampshire,50,50,90,66798,6
VM-54,107,164,45,3,8192,50,Massachusetts,New Jersey,13,87,97,67724,6
VM-59,138,135,67,70,7168,65,Ohio,New York,34,66,100,65101,6
VM-56,111,128,65,19,8192,65,Alabama,Wyoming,49,51,100,66915,6
VM-55,134,152,5,34,8192,54,Arizona,Utah,90,10,95,66805,6
VM-57,114,158,30,63,7168,52,Iowa,Kentucky,57,43,95,65569,6
VM-55,119,148,36,63,8192,62,Alaska,Colorado,54,46,99,64475,6
VM-60,173,114,8,52,9216,55,Florida,Indiana,54,46,96,60631,6
VM-60,159,137,40,26,8192,63,North Dakota,Florida,86,14,97,63934,6
VM-59,123,164,19,71,7168,63,South Carolina,Iowa,9,91,97,69800,6
VM-51,116,111,22,44,9216,59,New York,Maine,19,81,99,61981,6
VM-51,175,103,24,1,9216,50,South Carolina,New Hampshire,52,48,97,64345,6
VM-55,112,161,75,33,7168,55,Missouri,New Mexico,36,64,98,61727,6
VM-53,103,149,21,74,8192,60,Georgia,Oregon,52,48,91,66807,6
VM-52,143,135,11,63,8192,64,Vermont,Alaska,64,36,91,67984,6
VM-60,174,163,66,30,8192,64,Mississippi,Oklahoma,6,94,92,66560,6
VM-51,138,100,60,6,8192,60,California,North Carolina,18,82,95,65655,6
VM-53,118,144,65,66,7168,56,Michigan,Tennessee,66,34,99,64815,6
VM-59,120,109,74,13,9216,57,Iowa,Michigan,33,67,91,64655,6
VM-51,140,154,60,8,9216,62,Arkansas,Nebraska,24,76,97,68979,6
VM-60,155,169,5,52,9216,64,Washington,Wyoming,43,57,99,64087,6
VM-54,130,166,61,61,9216,62,Georgia,South Dakota,88,12,98,68332,6
VM-52,107,112,42,55,7168,51,Montana,Massachusetts,88,12,97,65612,6
VM-56,172,144,74,22,9216,58,Hawaii,Kansas,49,51,99,63904,6
VM-55,119,120,74,70,9216,58,Wyoming,Washington,51,49,91,64835,6
VM-53,136,129,71,2,7168,61,New Jersey,Texas,5,95,99,63791,6
VM-51,142,171,37,52,9216,61,Nebraska,Alaska,53,47,97,69559,6
VM-58,122,127,62,60,9216,52,New York,Oklahoma,24,76,99,64906,6
VM-54,120,138,39,68,7168,60,Connecticut,Pennsylvania,28,72,92,68210,6
VM-55,149,147,45,35,7168,64,South Dakota,Hawaii,80,20,97,67268,6
VM-54,134,113,67,34,7168,55,Colorado,Colorado,7,93,93,64498,6
VM-59,140,104,16,26,9216,62,Minnesota,Arizona,82,18,95,61463,6
VM-59,144,128,39,3,7168,51,Missouri,Georgia,51,49,97,69680,6
VM-53,158,174,69,57,7168,55,Idaho,Connecticut,4,96,95,67490,6
VM-55,113,112,38,48,7168,51,Virginia,Connecticut,37,63,99,63530,6
VM-52,149,108,49,13,8192,52,Arizona,Rhode Island,61,39,97,68293,6
VM-55,171,160,10,11,7168,51,Arkansas,Nebraska,84,16,95,60588,6
VM-57,160,162,57,5,9216,58,Wisconsin,North Carolina,45,55,91,69927,6
VM-58,174,130,17,14,7168,62,Hawaii,Idaho,14,86,100,62903,6
VM-52,121,120,20,75,7168,50,Idaho,Maine,57,43,96,65302,6
VM-51,134,165,28,49,9216,51,New Jersey,New Mexico,8,92,96,62359,6
VM-51,105,168,29,27,8192,51,South Carolina,Kansas,4,96,99,68415,6
VM-55,150,155,10,56,8192,52,Maryland,Delaware,38,62,95,60662,6
VM-53,160,139,34,63,7168,61,Tennessee,Maine,54,46,99,69854,6
VM-59,162,146,7,59,7168,55,Alaska,Wyoming,12,88,91,65277,6
VM-58,103,119,58,41,9216,50,Florida,Nebraska,24,76,94,63440,6
VM-51,104,159,56,10,7168,64,North Dakota,Iowa,1,99,99,67811,6
VM-60,126,145,71,15,7168,61,Vermont,Hawaii,23,77,97,63424,6
VM-59,159,126,62,74,9216,65,Rhode Island,New Jersey,32,68,98,62115,6
VM-57,135,137,38,18,7168,60,Tennessee,Texas,14,86,98,66898,6
VM-56,111,121,15,9,8192,54,Florida,Oregon,72,28,97,65926,6
VM-53,138,162,2,21,7168,62,Kentucky,Louisiana,54,46,93,67085,6
VM-51,171,122,58,73,9216,65,Washington,California,39,61,95,61015,6
VM-51,112,157,65,50,8192,59,California,Wisconsin,10,90,100,60216,6
VM-51,105,156,58,27,8192,57,Colorado,Arizona,77,23,93,69383,6
VM-58,144,160,26,67,8192,63,Kansas,Tennessee,12,88,96,60796,6
VM-56,175,129,63,69,9216,57,Idaho,Texas,32,68,94,64322,6
VM-57,146,111,17,20,8192,58,Georgia,Rhode Island,75,25,91,68083,6
VM-54,112,105,49,40,8192,51,Montana,Delaware,83,17,98,64761,6
VM-55,100,161,5,70,9216,52,Massachusetts,Rhode Island,55,45,100,65242,6
VM-53,136,126,69,67,7168,59,South Carolina,Alabama,91,9,94,68553,6
VM-57,100,153,74,30,8192,63,Alaska,South Carolina,61,39,95,61638,6
VM-53,100,146,74,38,7168,55,South Carolina,West Virginia,99,1,90,60637,6
VM-55,132,101,1,18,9216,50,Oregon,Wyoming,24,76,91,64748,6
VM-58,109,120,70,44,8192,51,Maryland,Massachusetts,19,81,95,63930,6
VM-52,107,158,27,43,8192,64,Alaska,South Carolina,90,10,93,64580,6
VM-53,138,161,64,54,7168,65,Wisconsin,Georgia,50,50,99,67095,6
VM-51,134,105,59,4,9216,59,Illinois,Florida,69,31,94,68399,6
VM-60,158,146,35,23,7168,59,Connecticut,Missouri,41,59,99,63885,6
VM-53,149,169,5,4,8192,54,Georgia,Utah,29,71,99,61257,6
VM-56,105,144,55,43,7168,56,South Carolina,Oregon,95,5,99,67912,6
VM-51,152,135,68,51,9216,53,Tennessee,Colorado,23,77,94,63320,6
VM-59,168,146,56,31,8192,54,Connecticut,Massachusetts,35,65,91,63115,6
VM-54,162,137,14,12,9216,59,Montana,Maryland,66,34,91,60250,6
VM-55,144,152,18,70,9216,52,Arizona,Kentucky,89,11,93,60890,6
VM-54,109,157,8,33,7168,54,Wisconsin,Texas,50,50,100,61655,6
VM-55,108,164,31,3,8192,54,Arizona,Michigan,2,98,98,62063,6
VM-52,110,100,9,41,7168,57,Utah,Wyoming,65,35,97,64551,6
VM-59,123,134,12,31,9216,56,Pennsylvania,Maryland,34,66,94,61477,6
VM-58,119,108,36,73,9216,60,Utah,Nevada,83,17,92,60803,6
VM-57,173,146,20,49,8192,53,Iowa,Hawaii,14,86,96,68032,6
VM-56,144,126,3,20,7168,51,South Dakota,Kansas,4,96,94,61038,6
VM-55,128,153,75,59,7168,55,Ohio,Tennessee,83,17,95,64180,6
VM-58,100,106,33,72,9216,52,Iowa,Montana,78,22,100,63405,6
VM-56,160,139,51,71,9216,65,Montana,Oregon,78,22,92,60073,6
VM-59,132,107,64,44,7168,52,Arkansas,Colorado,18,82,95,60623,6
VM-56,141,107,6,66,9216,50,Maine,West Virginia,52,48,94,64830,6
VM-54,107,167,44,45,8192,55,Georgia,Arizona,32,68,100,65662,6
VM-60,147,134,28,68,9216,59,Alaska,Iowa,79,21,98,65558,6
VM-52,125,171,10,8,8192,61,Virginia,Kentucky,76,24,98,65505,6
VM-54,124,157,18,29,7168,61,South Dakota,Alabama,40,60,93,62710,6
VM-58,173,153,65,14,9216,61,Arkansas,Virginia,70,30,99,62265,6
VM-56,116,126,21,8,7168,52,New York,Vermont,42,58,90,61861,6
VM-59,170,151,75,29,7168,60,Colorado,New Hampshire,97,3,93,65707,6
VM-55,172,129,31,65,8192,53,Wyoming,Maine,42,58,92,68481,6
VM-54,109,175,62,9,7168,53,Wisconsin,New Mexico,7,93,90,63684,6
VM-59,153,149,12,48,7168,53,Oklahoma,New Hampshire,66,34,91,60567,6
VM-56,159,174,17,53,7168,52,Montana,Ohio,31,69,99,67000,6
VM-56,114,111,28,50,7168,60,California,Hawaii,42,58,96,66465,6
VM-60,143,147,49,31,7168,53,South Dakota,Tennessee,52,48,100,67995,6
VM-58,172,135,24,17,7168,63,Massachusetts,Oklahoma,66,34,98,69777,6
VM-60,145,112,36,71,8192,50,California,Rhode Island,19,81,95,69065,6
VM-52,104,128,24,32,9216,64,Illinois,New Jersey,9,91,96,68976,6
VM-58,154,113,14,71,9216,55,Missouri,Alabama,12,88,98,66162,6
VM-57,159,166,56,9,8192,63,South Carolina,Illinois,19,81,93,62754,6
VM-55,168,148,39,31,7168,59,Illinois,North Carolina,77,23,99,62004,6
VM-53,107,152,51,24,9216,62,West Virginia,Hawaii,43,57,95,68742,6
VM-55,174,161,68,26,8192,58,Wyoming,South Dakota,28,72,94,62146,6
VM-51,142,110,54,1,7168,50,Massachusetts,Missouri,10,90,97,61737,6
VM-55,107,137,6,13,7168,65,Nevada,New Hampshire,88,12,99,64709,6
VM-54,117,139,54,7,7168,54,Colorado,Massachusetts,92,8,100,66747,6
VM-53,151,138,64,62,7168,58,Arizona,Hawaii,62,38,91,64878,6
VM-57,162,175,27,69,7168,56,Massachusetts,South Carolina,22,78,96,66489,6
VM-58,125,121,10,50,8192,51,Michigan,North Carolina,79,21,91,68258,6
VM-58,163,119,38,51,9216,54,North Carolina,Vermont,19,81,90,63094,6
VM-59,120,130,68,25,8192,58,Wisconsin,West Virginia,29,71,96,68602,6
VM-59,174,129,55,63,7168,57,Oregon,Delaware,93,7,99,61523,6
VM-57,154,119,11,49,8192,56,Hawaii,Montana,68,32,97,64619,6
VM-58,124,124,10,43,7168,58,Hawaii,Nevada,28,72,91,60060,6
VM-51,142,129,9,57,7168,56,Virginia,Colorado,5,95,95,68433,6
VM-51,104,108,10,9,7168,53,Kentucky,Colorado,32,68,97,65108,6
VM-60,129,117,64,10,7168,60,California,Connecticut,72,28,95,67663,6
VM-52,172,171,20,47,7168,64,New Hampshire,Oregon,11,89,99,61307,6
VM-57,139,122,18,35,8192,53,Michigan,New Jersey,30,70,91,60142,6
VM-56,155,126,44,2,8192,55,Kentucky,Rhode Island,52,48,91,68034,6
VM-60,136,123,47,26,9216,53,Hawaii,Idaho,44,56,94,64420,6
VM-53,147,104,53,48,9216,60,Oregon,Connecticut,18,82,96,60198,6
VM-59,110,112,47,59,9216,59,South Dakota,Kansas,99,1,90,63598,6
VM-54,167,165,64,61,7168,51,Hawaii,New York,52,48,93,66809,6
VM-55,174,159,58,56,7168,62,Oklahoma,South Dakota,23,77,92,66720,6
VM-51,102,118,73,11,8192,58,Michigan,California,61,39,92,66399,6
VM-59,114,126,5,23,9216,59,Texas,North Dakota,57,43,98,66448,6
VM-54,161,123,47,32,7168,53,Pennsylvania,Virginia,17,83,99,68095,6
VM-52,164,153,52,20,9216,54,New Mexico,Maine,91,9,96,67520,6
VM-53,164,107,9,71,8192,62,Minnesota,South Dakota,33,67,98,63504,6
VM-55,115,107,48,5,8192,60,Utah,North Dakota,64,36,95,65716,6
VM-54,137,109,6,50,8192,59,Nevada,Kansas,15,85,99,62483,6
VM-56,140,139,41,41,7168,65,Vermont,Maine,40,60,94,60159,6
VM-55,126,157,21,22,7168,52,Maryland,Florida,44,56,90,63866,6
VM-58,144,155,62,20,9216,59,Idaho,New Mexico,41,59,94,64281,6
VM-58,151,105,30,28,7168,64,New York,Connecticut,92,8,94,63840,6
VM-60,111,107,70,56,7168,60,Rhode Island,Nebraska,51,49,97,65526,6
VM-56,127,143,12,42,7168,54,Ohio,South Dakota,7,93,91,60920,6
VM-53,138,105,62,38,7168,57,Louisiana,Montana,18,82,97,68788,6
VM-55,161,135,36,60,9216,53,Iowa,Iowa,29,71,91,65938,6
VM-56,114,140,2,6,7168,61,Oregon,Nevada,45,55,96,65370,6
VM-54,157,105,37,26,9216,59,Kansas,Michigan,41,59,98,63044,6
VM-51,169,175,6,69,9216,60,New Mexico,Alaska,67,33,93,63798,6
VM-51,169,159,31,51,9216,60,Hawaii,Alabama,33,67,90,62126,6
VM-56,170,108,4,58,9216,50,Ohio,Colorado,69,31,92,62169,6
VM-51,159,171,15,70,8192,57,Missouri,Delaware,59,41,94,60967,6
VM-52,164,157,71,21,9216,61,Maine,Illinois,4,96,95,60964,6
VM-60,140,152,57,54,7168,63,Louisiana,Washington,33,67,94,68747,6
VM-58,167,169,1,26,9216,63,Pennsylvania,New York,33,67,96,67566,6
VM-58,121,102,43,45,8192,59,Hawaii,Nebraska,88,12,96,60535,6
